,version,month,sentiment_score,month_name
12632,25,7,1,July
5628,25,7,0.466666667,July
8748,25,7,-0.2,July
5609,25,7,0.2,July
12647,25,7,0.8,July
5608,25,7,0,July
5575,25,7,-0.7,July
12640,25,7,0.7,July
8763,25,7,0.2,July
8761,25,7,0.5,July
5580,25,7,0.91,July
8760,25,7,0.225,July
5583,25,7,1,July
8737,25,7,0.8,July
12635,25,7,1,July
5572,25,7,0.3,July
5282,25,7,0.3,July
5590,25,7,0,July
5592,25,7,0.666666667,July
8754,25,7,0,July
8752,25,7,0.15,July
5602,25,7,0.91,July
5603,25,7,0,July
5604,25,7,0.8,July
5605,25,7,0,July
5606,25,7,-0.1,July
679,25,7,0.058333333,July
10333,25,7,0,July
5518,25,7,0,July
7952,25,7,0,July
3024,25,7,0.5,July
11069,25,7,0.5,July
7249,25,7,0.755,July
10318,25,7,0.5,July
11106,25,7,0.6,July
10316,25,7,0.13,July
3032,25,7,-0.125,July
12548,25,7,0.7,July
5595,25,7,-0.113888889,July
12639,25,7,0.2,July
10315,25,7,0,July
10314,25,7,0,July
3040,25,7,0.5,July
10310,25,7,0,July
10309,25,7,0.6,July
10308,25,7,0.3,July
3047,25,7,0.325,July
3048,25,7,0.666666667,July
10305,25,7,-0.3,July
10304,25,7,-0.8,July
10303,25,7,1,July
5591,25,7,0.464285714,July
1869,25,7,0.049074074,July
1868,25,7,0.479166667,July
10319,25,7,0.318181818,July
3020,25,7,-0.283333333,July
10337,25,7,0.6,July
11059,25,7,0,July
11060,25,7,0.136363636,July
10335,25,7,-0.435,July
10334,25,7,0.7,July
10312,25,7,1,July
10313,25,7,0.8,July
3023,25,7,0.5,July
1876,25,7,0.177777778,July
10332,25,7,0.91,July
10285,25,7,-1,July
10328,25,7,0.6,July
11065,25,7,1,July
10327,25,7,0.6,July
10326,25,7,0.7,July
10325,25,7,-0.1875,July
11067,25,7,0.55,July
10324,25,7,-0.7,July
10323,25,7,0.2,July
11062,25,7,0,July
10322,25,7,0.9,July
3016,25,7,0.55,July
3017,25,7,0.433333333,July
10320,25,7,0,July
3019,25,7,0.18989899,July
3021,25,7,0.325416667,July
3057,25,7,-0.175,July
10302,25,7,0,July
3093,25,7,0.478787879,July
3094,25,7,0.5,July
10321,25,7,-0.25,July
11064,25,7,1,July
11154,25,7,1,July
10287,25,7,0.5,July
10284,25,7,0.4,July
10283,25,7,1,July
10282,25,7,0.7,July
11155,25,7,0.5,July
11156,25,7,-0.2,July
11157,25,7,0.91,July
10281,25,7,0.78,July
3107,25,7,0.205555556,July
10280,25,7,0.1,July
11158,25,7,0,July
10330,25,7,0,July
11159,25,7,0.9,July
11161,25,7,1,July
11162,25,7,0.8,July
1846,25,7,0.3,July
3115,25,7,0.291666667,July
11163,25,7,0,July
10278,25,7,0.1,July
10288,25,7,0,July
3091,25,7,0.305,July
3098,25,7,0.2375,July
10286,25,7,-0.91,July
11160,25,7,-0.91,July
8041,25,7,0.6,July
11153,25,7,0.6,July
1866,25,7,0.232142857,July
3064,25,7,0.35,July
10300,25,7,0.65,July
10299,25,7,0,July
10298,25,7,-0.15,July
3070,25,7,0.091666667,July
10297,25,7,0.3,July
10296,25,7,0.2,July
10295,25,7,0.55,July
10338,25,7,0.85,July
1864,25,7,0.087373737,July
10293,25,7,0.8,July
11145,25,7,0.8,July
11146,25,7,0,July
3079,25,7,-0.1,July
10292,25,7,0,July
11147,25,7,0,July
11149,25,7,-0.133333333,July
10290,25,7,0,July
10289,25,7,0.5,July
3086,25,7,-0.033333333,July
3063,25,7,0.259090909,July
11150,25,7,0,July
11151,25,7,-1,July
10384,25,7,0.39,July
10339,25,7,0,July
10340,25,7,0.78,July
10341,25,7,-0.75,July
10400,25,7,0.7,July
10399,25,7,0,July
10398,25,7,0,July
10397,25,7,-1,July
10396,25,7,1,July
10395,25,7,0.6,July
10394,25,7,0.52,July
10383,25,7,0.5,July
10393,25,7,0.3,July
2893,25,7,0.180208333,July
10391,25,7,0.8,July
10390,25,7,0,July
10389,25,7,0.205194805,July
10388,25,7,0.78,July
10387,25,7,0.625,July
10386,25,7,0.375,July
10385,25,7,0.65,July
10294,25,7,-0.2,July
10392,25,7,0.7,July
3089,25,7,0.525,July
2910,25,7,0.4,July
10408,25,7,0,July
10379,25,7,0,July
10401,25,7,1,July
10402,25,7,0,July
10403,25,7,0.8,July
10404,25,7,0,July
10423,25,7,0,July
10422,25,7,0.26,July
10421,25,7,0,July
10420,25,7,0.8,July
2844,25,7,0.4,July
2845,25,7,0,July
2846,25,7,0.154166667,July
10418,25,7,0,July
10417,25,7,0.2,July
10416,25,7,0.5,July
2852,25,7,0.632,July
10378,25,7,0.7,July
10415,25,7,-0.28,July
10413,25,7,0,July
2842,25,7,0.25,July
2914,25,7,3.7e-17,July
10412,25,7,-1,July
10411,25,7,0.8,July
10407,25,7,0,July
10406,25,7,0.2,July
2870,25,7,0.133333333,July
2871,25,7,0.65,July
10405,25,7,0.545454545,July
2873,25,7,0.59,July
2855,25,7,0.233333333,July
11164,25,7,0,July
2920,25,7,0.553333333,July
10376,25,7,0.2,July
10381,25,7,0,July
2958,25,7,-0.25,July
10355,25,7,0.39,July
2961,25,7,-0.094047619,July
2962,25,7,-0.041666667,July
10354,25,7,-0.25,July
10350,25,7,0.6,July
10349,25,7,0.568181818,July
6370,25,7,0,July
2970,25,7,0.209090909,July
10409,25,7,0.468181818,July
2860,25,7,0.033333333,July
10356,25,7,1,July
12514,25,7,0.8,July
10000,25,7,-0.25,July
1039,25,7,0.278,July
2976,25,7,0.63,July
10345,25,7,1,July
11055,25,7,0,July
2979,25,7,-0.25,July
2980,25,7,0.056565657,July
11056,25,7,0.3,July
10344,25,7,0.2,July
1891,25,7,0.234090909,July
11198,25,7,0.5,July
10343,25,7,0.5,July
10342,25,7,0.5,July
10357,25,7,0.91,July
10358,25,7,0.6,July
10359,25,7,0.4,July
2925,25,7,-0.433333333,July
10375,25,7,0.55,July
10374,25,7,0.2,July
10372,25,7,0.25,July
2986,25,7,0.35,July
11532,25,7,-0.5,July
10272,25,7,1,July
2975,25,7,1.85e-17,July
2932,25,7,0.125,July
10377,25,7,-0.5,July
10367,25,7,0.2,July
10366,25,7,1,July
10365,25,7,0.39,July
10364,25,7,0,July
10362,25,7,0.6,July
2945,25,7,0.381666667,July
11050,25,7,0.35,July
1901,25,7,-0.027272727,July
2948,25,7,0.35,July
2949,25,7,-0.6,July
11051,25,7,0.8,July
10360,25,7,0.6,July
2952,25,7,0.125,July
2938,25,7,0.00952381,July
3120,25,7,0.2375,July
10277,25,7,1,July
10276,25,7,0.805,July
11197,25,7,-1,July
10368,25,7,0.433333333,July
10369,25,7,0.5,July
10370,25,7,0.6,July
3282,25,7,0.25,July
3284,25,7,0.471428571,July
10210,25,7,0,July
10188,25,7,0,July
10187,25,7,0,July
11199,25,7,-1,July
10186,25,7,0.7,July
1790,25,7,0.233333333,July
3292,25,7,-0.3,July
10185,25,7,1,July
10184,25,7,0.5,July
1792,25,7,0.136136364,July
3295,25,7,0.06875,July
3297,25,7,-0.159517045,July
10183,25,7,0.2,July
10182,25,7,1,July
3300,25,7,0.65,July
10181,25,7,0.75,July
3302,25,7,0.2375,July
3303,25,7,0.645454545,July
3279,25,7,0.066666667,July
3278,25,7,0.466666667,July
11200,25,7,-0.4,July
10189,25,7,1,July
10190,25,7,0.75,July
10191,25,7,-0.2,July
10192,25,7,0.25,July
10209,25,7,0,July
10207,25,7,0,July
10206,25,7,0.7,July
10205,25,7,0,July
10204,25,7,0.5,July
11192,25,7,1,July
10203,25,7,-0.166666667,July
3259,25,7,1,July
11202,25,7,1,July
2936,25,7,-0.035714286,July
11193,25,7,-0.15,July
11194,25,7,0,July
10201,25,7,0.755,July
10200,25,7,0,July
10199,25,7,0.4,July
3267,25,7,0.45,July
10198,25,7,0,July
11195,25,7,0.39,July
10196,25,7,0.1,July
3248,25,7,0.190606061,July
11191,25,7,0.25,July
1801,25,7,0.6,July
1905,25,7,0.05,July
10195,25,7,0,July
11196,25,7,0,July
10178,25,7,0.6,July
10157,25,7,1,July
10156,25,7,0.39,July
1775,25,7,0.001785714,July
10155,25,7,0.6,July
3345,25,7,0.314583333,July
10154,25,7,0,July
3347,25,7,0.2875,July
11209,25,7,1,July
3349,25,7,-0.91,July
3350,25,7,-0.166666667,July
10153,25,7,0.45,July
10152,25,7,0.52,July
7953,25,7,-0.25,July
10150,25,7,1,July
10149,25,7,0,July
10148,25,7,0.7,July
10147,25,7,-0.91,July
10146,25,7,0.7,July
10144,25,7,-1,July
11206,25,7,0.5,July
10180,25,7,0.55,July
3246,25,7,0.65,July
11210,25,7,0,July
10143,25,7,-0.25,July
10140,25,7,0.75,July
10139,25,7,0.733333333,July
10158,25,7,0.6,July
10159,25,7,1,July
10160,25,7,0.6,July
10161,25,7,1,July
10177,25,7,0.7,July
10176,25,7,0.266666667,July
11203,25,7,0,July
10174,25,7,0.7,July
3326,25,7,0,July
11204,25,7,0.5,July
10172,25,7,0.5,July
1783,25,7,0.083333333,July
11205,25,7,0.5,July
10170,25,7,0.6,July
3321,25,7,-0.533333333,July
10169,25,7,0.55,July
10142,25,7,0.2,July
3324,25,7,0.285,July
10173,25,7,1,July
10271,25,7,0.6,July
3327,25,7,0.259090909,July
10252,25,7,-0.5,July
10165,25,7,0.6,July
10164,25,7,0,July
11208,25,7,0,July
3334,25,7,-0.033333333,July
1781,25,7,0.485,July
10425,25,7,0,July
3261,25,7,0.098888889,July
3245,25,7,0.45,July
10262,25,7,0.75,July
10261,25,7,-0.5,July
11171,25,7,1,July
3158,25,7,0.52,July
10260,25,7,0.5,July
10259,25,7,0.35,July
10258,25,7,1,July
3162,25,7,0.35,July
10257,25,7,0.91,July
11172,25,7,-0.55,July
11189,25,7,0,July
1795,25,7,0.033333333,July
1778,25,7,0.4625,July
11207,25,7,0.1,July
11173,25,7,0,July
10251,25,7,0,July
10250,25,7,0.6,July
10249,25,7,-0.75,July
10248,25,7,0,July
10247,25,7,0,July
10246,25,7,0,July
10245,25,7,0,July
10244,25,7,0,July
10243,25,7,0.91,July
10263,25,7,0.74,July
10253,25,7,0.35,July
10264,25,7,0.35,July
11170,25,7,0,July
1842,25,7,-0.136190476,July
10275,25,7,0.26,July
10274,25,7,-0.5,July
10273,25,7,0.28125,July
3127,25,7,0.3,July
3128,25,7,0.383333333,July
10254,25,7,0.3,July
10255,25,7,0.35,July
10256,25,7,0,July
10265,25,7,0,July
10141,25,7,0,July
10270,25,7,0.7,July
10267,25,7,-0.25,July
10242,25,7,0.2,July
1841,25,7,0.287272727,July
3137,25,7,0.2625,July
11165,25,7,0.26,July
11166,25,7,0.35,July
3140,25,7,-0.6,July
3142,25,7,0.533333333,July
1837,25,7,0.125,July
10227,25,7,0.666666667,July
3144,25,7,0.1,July
11168,25,7,0,July
3148,25,7,0.345454545,July
11169,25,7,0,July
10266,25,7,0,July
3136,25,7,0.471428571,July
11190,25,7,0,July
10241,25,7,0.5,July
3184,25,7,0.478787879,July
11184,25,7,-0.91,July
10225,25,7,0,July
10268,25,7,0.7,July
1836,25,7,0.033333333,July
10224,25,7,0.5,July
11185,25,7,-0.071428571,July
11187,25,7,0,July
3224,25,7,0.45,July
11188,25,7,-0.91,July
3226,25,7,0.5640625,July
1810,25,7,0.155555556,July
3228,25,7,0.345833333,July
3229,25,7,0.4625,July
10221,25,7,0.6,July
10220,25,7,0.6,July
10219,25,7,0.2,July
10218,25,7,0,July
10217,25,7,0,July
10216,25,7,0.278571429,July
3237,25,7,0.533333333,July
10215,25,7,0.75,July
10214,25,7,-0.5,July
10213,25,7,-0.125,July
10212,25,7,0.125,July
11183,25,7,0,July
10226,25,7,0,July
10223,25,7,1,July
10655,25,7,0,July
11182,25,7,0.6,July
10238,25,7,-1,July
3188,25,7,0.091666667,July
11176,25,7,-0.91,July
3190,25,7,0.528333333,July
1825,25,7,-0.0425,July
3192,25,7,0.1875,July
11177,25,7,0,July
3194,25,7,-0.35,July
10237,25,7,-0.4,July
10236,25,7,0,July
10239,25,7,1,July
10240,25,7,0.2,July
1823,25,7,0,July
11178,25,7,0.6,July
3202,25,7,0.104772727,July
11179,25,7,0.5,July
10231,25,7,0.4,July
3205,25,7,0.0475,July
3206,25,7,0.333333333,July
11180,25,7,-0.91,July
10230,25,7,0.7,July
11175,25,7,0.4,July
11181,25,7,0.7,July
10229,25,7,0.2,July
10234,25,7,0.69,July
10426,25,7,0.3,July
10428,25,7,1,July
10680,25,7,-0.618333333,July
10679,25,7,0,July
7188,25,7,0.75,July
10677,25,7,-0.85,July
10676,25,7,-0.5625,July
10674,25,7,-0.715,July
10222,25,7,1,July
7189,25,7,0,July
10669,25,7,0.25,July
10668,25,7,0.6,July
10667,25,7,0.5,July
10664,25,7,-0.91,July
10663,25,7,0.54,July
7192,25,7,-0.15,July
10661,25,7,0,July
10660,25,7,1,July
10659,25,7,-0.133333333,July
10672,25,7,1,July
10654,25,7,0.5,July
10849,25,7,0,July
10647,25,7,0,July
10999,25,7,0,July
12812,25,7,0.35,July
10714,25,7,0.136363636,July
10713,25,7,0.433333333,July
10581,25,7,-0.1,July
10712,25,7,0,July
10706,25,7,0.8,July
10705,25,7,-0.05,July
10703,25,7,0.266666667,July
10702,25,7,0.78,July
11002,25,7,0,July
11003,25,7,0.7,July
10700,25,7,0,July
12811,25,7,0,July
10698,25,7,0,July
10697,25,7,0,July
10707,25,7,1,July
10648,25,7,0.5,July
10651,25,7,-0.91,July
10696,25,7,-0.52,July
7182,25,7,0.3,July
10688,25,7,0.2,July
10686,25,7,-0.5,July
10684,25,7,0.03,July
10646,25,7,-1,July
10644,25,7,0,July
12809,25,7,-1,July
10601,25,7,0.5,July
7215,25,7,0.3,July
7197,25,7,-0.10625,July
10600,25,7,0.425,July
7216,25,7,0.323809524,July
7221,25,7,1,July
10593,25,7,-0.5,July
7088,25,7,0.312121212,July
10588,25,7,-1,July
10587,25,7,0.78,July
10586,25,7,-0.5,July
10583,25,7,0.78,July
7187,25,7,-0.3,July
12810,25,7,-1,July
10599,25,7,0,July
10269,25,7,0.91,July
22,25,7,0.18287037,July
10624,25,7,1,July
10573,25,7,0.8,July
10569,25,7,0.91,July
10568,25,7,0.4,July
10566,25,7,-1,July
10565,25,7,0.9,July
7229,25,7,0.312121212,July
10561,25,7,0,July
10602,25,7,0.7,July
10577,25,7,1,July
10603,25,7,-1,July
10606,25,7,1,July
10642,25,7,0.6,July
12808,25,7,0,July
10639,25,7,0,July
10638,25,7,0.433333333,July
10637,25,7,0.78,July
10632,25,7,-0.3,July
12806,25,7,-0.7,July
7207,25,7,0.91,July
7208,25,7,0.516666667,July
10605,25,7,0.35,July
11032,25,7,0,July
10575,25,7,0.78,July
10628,25,7,0,July
10626,25,7,0.7,July
10621,25,7,0,July
7211,25,7,0.725,July
10619,25,7,0,July
11019,25,7,0.7,July
10616,25,7,0,July
11020,25,7,0.2,July
11021,25,7,0.8,July
10613,25,7,1,July
10612,25,7,-0.3,July
10611,25,7,0,July
10576,25,7,0.5,July
10609,25,7,0,July
10622,25,7,0,July
10719,25,7,0,July
10721,25,7,0.4,July
10859,25,7,1,July
10858,25,7,0,July
10854,25,7,0.7,July
10853,25,7,0,July
10718,25,7,0,July
10625,25,7,0.5,July
10607,25,7,0.2,July
10850,25,7,0.142857143,July
11053,25,7,0.5,July
10847,25,7,0.65,July
10841,25,7,-0.91,July
10487,25,7,1,July
10839,25,7,0,July
10843,25,7,1,July
10838,25,7,0.5,July
10837,25,7,0,July
10836,25,7,-1,July
10832,25,7,0.55,July
10831,25,7,-0.071428571,July
10829,25,7,0,July
10896,25,7,0,July
10826,25,7,0.54,July
10824,25,7,0.8,July
10815,25,7,1,July
7159,25,7,0.85,July
7164,25,7,0.516666667,July
10861,25,7,0.5,July
10862,25,7,0.25,July
10863,25,7,0,July
7157,25,7,0.8,July
10912,25,7,0,July
10916,25,7,0,July
10911,25,7,0.2,July
10909,25,7,0,July
10908,25,7,0.136363636,July
10906,25,7,0,July
10905,25,7,0,July
10904,25,7,0,July
10903,25,7,0,July
10901,25,7,0.7,July
10900,25,7,-0.7,July
10899,25,7,0,July
10895,25,7,0.8,July
10894,25,7,0.91,July
10890,25,7,0.7,July
10888,25,7,0,July
10885,25,7,0.3,July
10883,25,7,-1,July
10880,25,7,0,July
10878,25,7,0.7,July
10876,25,7,0.2,July
10870,25,7,-0.91,July
10867,25,7,0.7,July
10910,25,7,0.433333333,July
10825,25,7,0,July
10769,25,7,-0.91,July
10560,25,7,-0.91,July
10751,25,7,1,July
7173,25,7,-0.3,July
10749,25,7,0.2,July
10748,25,7,-0.39,July
10747,25,7,-0.91,July
10987,25,7,-0.85,July
10745,25,7,0,July
10743,25,7,1,July
10741,25,7,0.5,July
10740,25,7,-0.575,July
10739,25,7,0.568181818,July
10735,25,7,0.6,July
10734,25,7,0.285714286,July
10733,25,7,-0.436666667,July
7174,25,7,0.1875,July
10730,25,7,-0.05,July
10995,25,7,1,July
10729,25,7,0.91,July
10728,25,7,-0.2,July
10727,25,7,0.91,July
10996,25,7,0,July
10724,25,7,-0.655,July
10752,25,7,0.7,July
10805,25,7,0,July
10753,25,7,0.91,July
10754,25,7,0.7,July
10757,25,7,0,July
10799,25,7,0.8,July
10798,25,7,-0.91,July
10797,25,7,0,July
10791,25,7,0.6,July
10770,25,7,-0.225,July
10790,25,7,0,July
10788,25,7,-0.91,July
10787,25,7,0.433333333,July
7170,25,7,-0.25,July
10784,25,7,0.7,July
7166,25,7,0.65,July
10783,25,7,0.7,July
10780,25,7,0.3,July
10776,25,7,0.333333333,July
10775,25,7,0.368181818,July
10774,25,7,-0.35,July
10789,25,7,0.8,July
7141,25,7,1,July
10768,25,7,0,July
2687,25,7,0.65,July
2671,25,7,0.475,July
10759,25,7,-0.514285714,July
10758,25,7,0.1,July
10764,25,7,0.78,July
7231,25,7,0.25,July
10558,25,7,-0.7,July
7233,25,7,0.563333333,July
2693,25,7,0.6,July
2694,25,7,0.5,July
2696,25,7,0.5,July
2697,25,7,-0.25,July
2698,25,7,-0.110606061,July
10516,25,7,0.55,July
12805,25,7,-0.15,July
2703,25,7,0,July
7239,25,7,0.612121212,July
2707,25,7,0.351010101,July
7242,25,7,0.6,July
10507,25,7,0,July
2712,25,7,0.476666667,July
10505,25,7,0,July
10782,25,7,-1,July
10503,25,7,1,July
2690,25,7,0.154166667,July
10346,25,7,0.5,July
2730,25,7,0.158333333,July
2719,25,7,0.5,July
2727,25,7,0.6,July
10499,25,7,0.5,July
2724,25,7,0.376666667,July
2692,25,7,-0.05,July
10500,25,7,0.5,July
10765,25,7,0,July
2726,25,7,0.326666667,July
10504,25,7,1,July
2691,25,7,-0.05,July
2662,25,7,0.4375,July
2663,25,7,0.125,July
2664,25,7,0.06875,July
2665,25,7,-0.375,July
2666,25,7,-0.095238095,July
2669,25,7,0.28725,July
2668,25,7,0.2,July
10502,25,7,0.8,July
2670,25,7,0.5,July
10517,25,7,0,July
10726,25,7,0,July
2672,25,7,0.7,July
2732,25,7,0.25,July
2676,25,7,0.022222222,July
2677,25,7,-0.283333333,July
2678,25,7,0.061904762,July
2679,25,7,0.542857143,July
2680,25,7,0,July
2682,25,7,0.283333333,July
2683,25,7,0.45,July
2684,25,7,-0.2,July
2685,25,7,0.632,July
2673,25,7,-0.035714286,July
2686,25,7,0.388333333,July
2688,25,7,0.25,July
2675,25,7,-0.175,July
2661,25,7,0.468181818,July
10493,25,7,0.91,July
2741,25,7,-0.110606061,July
10452,25,7,0.7,July
10451,25,7,0.136363636,July
10450,25,7,1,July
10449,25,7,-0.91,July
10448,25,7,-0.833333333,July
2674,25,7,0.65,July
10447,25,7,0,July
10446,25,7,0.7,July
10445,25,7,1,July
10443,25,7,0.43,July
10441,25,7,0.7,July
10440,25,7,0.7,July
10439,25,7,0.52,July
2809,25,7,0.216666667,July
10437,25,7,0,July
10436,25,7,0,July
10435,25,7,0.8,July
10434,25,7,0,July
10431,25,7,0.4,July
2818,25,7,0.061904762,July
10433,25,7,0.7,July
2824,25,7,0.141666667,July
10488,25,7,0.6,July
10432,25,7,0,July
10453,25,7,0.5,July
2789,25,7,0.2,July
10454,25,7,0.318181818,July
10767,25,7,1,July
2787,25,7,0.5,July
10444,25,7,0,July
2819,25,7,0.525,July
10736,25,7,0.91,July
2745,25,7,0.28725,July
9672,25,7,-0.3,July
10484,25,7,0.8,July
7244,25,7,-0.133333333,July
10482,25,7,0.85,July
10479,25,7,-1,July
2757,25,7,-0.2,July
2760,25,7,0.388333333,July
2736,25,7,0.7,July
10472,25,7,0.4,July
10471,25,7,0.7,July
2587,25,7,0.136363636,July
2771,25,7,-0.094155844,July
10464,25,7,0,July
10462,25,7,0.7,July
10461,25,7,-0.05,July
10460,25,7,0.433333333,July
10459,25,7,0.35,July
10458,25,7,0.7,July
10457,25,7,0.2,July
10456,25,7,0.5,July
10455,25,7,0.5,July
2765,25,7,0.55,July
2748,25,7,0.65,July
10427,25,7,0.91,July
2660,25,7,0.8,July
2658,25,7,-0.183333333,July
2563,25,7,-0.032727273,July
2564,25,7,0.266666667,July
2565,25,7,0.4,July
2566,25,7,0.352619048,July
2567,25,7,-0.05,July
2568,25,7,0.541666667,July
2569,25,7,0.407142857,July
2572,25,7,0.4,July
2573,25,7,0.2,July
2772,25,7,0.4,July
2574,25,7,0.179166667,July
2576,25,7,0.258333333,July
2577,25,7,0.20785124,July
2579,25,7,-0.273214286,July
2580,25,7,-0.05,July
2581,25,7,0.319047619,July
2582,25,7,0.433333333,July
2584,25,7,0.436,July
2585,25,7,0.325,July
2586,25,7,0.375,July
2562,25,7,-1,July
2575,25,7,0.253333333,July
2647,25,7,0,July
10486,25,7,1,July
2559,25,7,0.5,July
2558,25,7,0.132142857,July
10553,25,7,0,July
10552,25,7,0.7,July
7236,25,7,0.5,July
10548,25,7,0.78,July
10545,25,7,-0.25,July
2589,25,7,0.308333333,July
10543,25,7,0,July
10542,25,7,0,July
10541,25,7,0.39,July
10538,25,7,-0.91,July
2590,25,7,0.422222222,July
10537,25,7,0,July
10535,25,7,-0.7,July
10534,25,7,0.7,July
10533,25,7,0,July
10532,25,7,0,July
10531,25,7,0.91,July
2560,25,7,0.17875,July
10530,25,7,0.2,July
10526,25,7,0.7,July
10525,25,7,0.2,July
2554,25,7,-0.5,July
2556,25,7,0.284090909,July
2557,25,7,-0.166666667,July
2659,25,7,0.058333333,July
2592,25,7,-0.266666667,July
2595,25,7,-0.173469388,July
2631,25,7,0,July
2633,25,7,-0.8,July
2634,25,7,0.5,July
2635,25,7,0.065,July
2637,25,7,0.05,July
2638,25,7,0.25,July
2639,25,7,0.2,July
2640,25,7,0.473939394,July
2642,25,7,0.468181818,July
2644,25,7,0.316,July
2645,25,7,0.494444444,July
2646,25,7,0.404166667,July
2636,25,7,0.543333333,July
10235,25,7,0.675,July
2648,25,7,0.326666667,July
2651,25,7,0.8,July
2653,25,7,0.675,July
2654,25,7,0,July
2655,25,7,0.71,July
2656,25,7,0.37,July
2630,25,7,0.211616162,July
2629,25,7,0.525,July
2627,25,7,0.7,July
2626,25,7,0.633333333,July
2596,25,7,0.433333333,July
2597,25,7,0.63,July
2598,25,7,-0.016666667,July
2599,25,7,0.413939394,July
2600,25,7,-0.15,July
2601,25,7,0.516666667,July
2602,25,7,-0.031818182,July
2603,25,7,0.3,July
2604,25,7,-0.094155844,July
2605,25,7,0.116666667,July
2608,25,7,0.158333333,July
2593,25,7,0.25,July
4147,25,7,0.7,July
2610,25,7,0,July
10485,25,7,1,July
2613,25,7,0.4125,July
2614,25,7,-0.0625,July
2616,25,7,-0.041666667,July
2617,25,7,-0.094047619,July
2618,25,7,-0.05,July
2619,25,7,0.3525,July
2621,25,7,0.1375,July
2622,25,7,0.212121212,July
2609,25,7,0.34,July
2623,25,7,0,July
2625,25,7,0.233333333,July
10137,25,7,0.05,July
10151,25,7,0,July
10135,25,7,0.523181818,July
1378,25,7,0.225,July
1376,25,7,0.191666667,July
1375,25,7,0.07,July
1367,25,7,0.245416667,July
1365,25,7,0.131111111,July
2624,25,7,0.084090909,July
2649,25,7,0.25625,July
4148,25,7,0,July
4156,25,7,-0.133333333,July
4161,25,7,-0.35,July
1380,25,7,0.350666667,July
1344,25,7,0.416666667,July
11518,25,7,0,July
4171,25,7,0.703333333,July
1340,25,7,-0.168333333,July
4174,25,7,-0.1,July
1338,25,7,0.257015306,July
2650,25,7,0.0875,July
11520,25,7,0,July
11522,25,7,0,July
11523,25,7,0,July
11525,25,7,0.6,July
11517,25,7,1,July
1381,25,7,0.45675,July
1384,25,7,0.1,July
1397,25,7,0.227272727,July
4071,25,7,0.433333333,July
9685,25,7,0.4,July
4074,25,7,0.358333333,July
4158,25,7,0.5,July
7777,25,7,0.3,July
9681,25,7,0.078787879,July
4081,25,7,0.111111111,July
9679,25,7,0.2,July
4085,25,7,0.24,July
4086,25,7,0.3375,July
4087,25,7,0.366666667,July
4088,25,7,0.316666667,July
1407,25,7,0.41,July
1406,25,7,0.06875,July
4092,25,7,0.05,July
9675,25,7,0.7,July
9674,25,7,0.35,July
1355,25,7,0.03,July
4096,25,7,0.25,July
9671,25,7,0.6,July
9669,25,7,0,July
9667,25,7,-0.58,July
9664,25,7,-0.025,July
1399,25,7,-0.705,July
11529,25,7,-0.5,July
11530,25,7,0,July
10845,25,7,0.5,July
9686,25,7,-0.75,July
4083,25,7,0.234126984,July
4098,25,7,0.25,July
7237,25,7,0.225,July
1269,25,7,0.331666667,July
11559,25,7,-0.6,July
1267,25,7,0.096875,July
11560,25,7,-0.35,July
11561,25,7,0,July
11562,25,7,-0.7,July
12769,25,7,0.35,July
11553,25,7,0,July
11565,25,7,0,July
1257,25,7,0.436666667,July
1254,25,7,0.219047619,July
11567,25,7,0,July
11568,25,7,0,July
11569,25,7,0,July
1250,25,7,-0.292857143,July
1249,25,7,0.291666667,July
1261,25,7,0.1,July
1259,25,7,0.305555556,July
11558,25,7,-0.91,July
12744,25,7,1,July
4246,25,7,0.2,July
11538,25,7,0,July
11539,25,7,0,July
1314,25,7,0.070833333,July
1311,25,7,0.387272727,July
11540,25,7,0,July
11541,25,7,0,July
11544,25,7,0,July
1302,25,7,-0.075,July
1301,25,7,0.752,July
1300,25,7,0.3,July
1299,25,7,0.253333333,July
1294,25,7,-0.06,July
12770,25,7,0.333333333,July
4226,25,7,0.35,July
1288,25,7,0.222727273,July
1287,25,7,0.2,July
11533,25,7,0,July
1275,25,7,0.196530612,July
1281,25,7,0.128571429,July
11531,25,7,0,July
1514,25,7,0.126923077,July
4065,25,7,0.491666667,July
1547,25,7,0.378787879,July
1546,25,7,0.33547619,July
1543,25,7,0.190909091,July
1539,25,7,0.386666667,July
1538,25,7,0.149166667,July
1280,25,7,0.138333333,July
11399,25,7,0,July
11401,25,7,0.7,July
1529,25,7,0.34,July
1548,25,7,0.466666667,July
11403,25,7,-0.7,July
9722,25,7,0.383333333,July
11407,25,7,0,July
9721,25,7,-0.4,July
11409,25,7,-1,July
11411,25,7,0.8,July
11400,25,7,0.35,July
4068,25,7,0.425,July
1248,25,7,0.333333333,July
1517,25,7,0.016666667,July
11412,25,7,1,July
9724,25,7,0.25,July
11393,25,7,0.25,July
10136,25,7,-0.2,July
11391,25,7,-1,July
11354,25,7,-1,July
11357,25,7,1,July
11360,25,7,0.136363636,July
11361,25,7,0,July
11364,25,7,0.8,July
9727,25,7,0.5,July
11535,25,7,1,July
11365,25,7,1,July
11367,25,7,-1,July
9726,25,7,1,July
11371,25,7,0.2,July
11372,25,7,0,July
11373,25,7,0,July
11376,25,7,-0.7,July
9719,25,7,0.6,July
1515,25,7,0.116666667,July
11366,25,7,0,July
11534,25,7,0.9,July
11377,25,7,0.35,July
